,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 882,00 mil","- R$ 1,11 M","R$ 264,00 mil","R$ 34,00 mil",94
1,31/03/2024,"- R$ 2,31 M","- R$ 271,00 mil","R$ 2,05 M","- R$ 528,00 mil",94
2,31/12/2023,"- R$ 1,77 M","- R$ 95,00 mil","R$ 2,34 M","R$ 482,00 mil",94
3,30/09/2023,"- R$ 1,88 M","- R$ 233,00 mil","R$ 1,90 M","- R$ 217,00 mil",94
4,30/06/2023,"- R$ 1,33 M","- R$ 452,00 mil","R$ 905,00 mil","- R$ 877,00 mil",94
5,31/03/2023,"- R$ 3,85 M","- R$ 1,53 M","R$ 4,96 M","- R$ 412,00 mil",94
6,31/12/2022,"- R$ 51,90 M","R$ 8,14 M","R$ 44,41 M","R$ 644,00 mil",94
7,30/09/2022,"- R$ 1,55 M","- R$ 219,00 mil","R$ 2,03 M","R$ 266,00 mil",94
8,30/06/2022,"- R$ 1,06 M","- R$ 947,00 mil","R$ 1,99 M","- R$ 16,00 mil",94
9,31/03/2022,"- R$ 3,38 M","- R$ 3,01 M","R$ 2,49 M","- R$ 3,89 M",94
10,31/12/2021,"R$ 4,16 M","- R$ 4,27 M","R$ 2,35 M","R$ 2,24 M",94
11,30/09/2021,"- R$ 1,55 M","- R$ 698,00 mil","R$ 1,21 M","- R$ 1,04 M",94
12,30/06/2021,"- R$ 5,53 M","- R$ 3,34 M","R$ 8,07 M","- R$ 808,00 mil",94
13,31/03/2021,"- R$ 1,76 M","- R$ 708,00 mil","R$ 5,37 M","R$ 2,90 M",94
14,31/12/2020,"- R$ 2,85 M","- R$ 639,00 mil","R$ 3,28 M","- R$ 208,00 mil",94
15,30/09/2020,"R$ 844,00 mil","- R$ 565,00 mil","R$ 539,00 mil","R$ 818,00 mil",94
16,30/06/2020,"R$ 1,82 M","- R$ 1,45 M","R$ 106,00 mil","R$ 479,00 mil",94
17,31/03/2020,"- R$ 1,24 M","R$ 1,41 M","- R$ 196,00 mil","- R$ 26,00 mil",94
18,31/12/2019,"- R$ 569,00 mil","R$ 706,00 mil","- R$ 64,00 mil","R$ 73,00 mil",94
19,30/09/2019,"R$ 157,00 mil","- R$ 50,00 mil","- R$ 86,00 mil","R$ 21,00 mil",94
20,30/06/2019,"R$ 692,00 mil","- R$ 575,00 mil","- R$ 76,00 mil","R$ 41,00 mil",94
21,31/03/2019,"- R$ 3,00 M","- R$ 12,00 mil","R$ 235,00 mil","- R$ 2,78 M",94
22,31/12/2018,"- R$ 44,26 M","- R$ 29,00 mil","R$ 47,12 M","R$ 2,84 M",94
23,30/09/2018,"R$ 7,08 M","- R$ 162,00 mil","- R$ 6,92 M","- R$ 4,00 mil",94
24,30/06/2018,"- R$ 424,00 mil","R$ 0,00","R$ 426,00 mil","R$ 2,00 mil",94
25,31/03/2018,"- R$ 2,09 M","R$ 0,00","R$ 2,09 M","R$ 1.000,00",94
26,31/12/2017,"- R$ 12,50 M","R$ 0,00","R$ 12,49 M","- R$ 9,00 mil",94
27,30/09/2017,"- R$ 7,58 M","R$ 0,00","R$ 7,59 M","R$ 10,00 mil",94
28,30/06/2017,"- R$ 64,00 mil","R$ 0,00","R$ 63,00 mil","- R$ 1.000,00",94
29,31/03/2017,"- R$ 221,00 mil","R$ 0,00","R$ 220,00 mil","- R$ 1.000,00",94
30,31/12/2016,"- R$ 259,00 mil","R$ 0,00","R$ 259,00 mil","R$ 0,00",94
31,30/09/2016,"- R$ 35,57 M","R$ 0,00","R$ 35,57 M","- R$ 2,00 mil",94
32,30/06/2016,"- R$ 1,46 M","R$ 0,00","R$ 1,45 M","- R$ 8,00 mil",94
33,31/03/2016,"- R$ 1,29 M","R$ 0,00","R$ 1,30 M","R$ 12,00 mil",94
34,31/12/2015,"- R$ 1,39 M","R$ 0,00","R$ 1,39 M","- R$ 1.000,00",94
35,30/09/2015,"R$ 1,24 M","R$ 0,00","- R$ 1,24 M","- R$ 3,00 mil",94
36,30/06/2015,"- R$ 1,07 M","R$ 0,00","R$ 1,07 M","R$ 0,00",94
37,31/03/2015,"- R$ 1,19 M","R$ 0,00","R$ 1,19 M","R$ 0,00",94
38,31/12/2014,"- R$ 7,52 M","R$ 68,00 mil","R$ 7,45 M","R$ 1.000,00",94
39,30/09/2014,"- R$ 444,00 mil","R$ 0,00","R$ 445,00 mil","R$ 1.000,00",94
40,30/06/2014,"R$ 595,00 mil","R$ 0,00","- R$ 595,00 mil","R$ 0,00",94
41,31/03/2014,"R$ 557,00 mil","R$ 0,00","- R$ 561,00 mil","- R$ 4,00 mil",94
42,31/12/2013,"R$ 151,00 mil","R$ 168,00 mil","- R$ 320,00 mil","- R$ 1.000,00",94
43,30/09/2013,"- R$ 29,00 mil","- R$ 158,00 mil","- R$ 134,00 mil","- R$ 321,00 mil",94
44,30/06/2013,"- R$ 3,21 M","- R$ 1.000,00","- R$ 588,00 mil","- R$ 3,80 M",94
45,31/03/2013,"- R$ 362,00 mil","- R$ 9,00 mil","R$ 427,00 mil","R$ 56,00 mil",94
46,31/12/2012,"- R$ 5,96 M","- R$ 24,00 mil","R$ 10,05 M","R$ 4,07 M",94
47,30/09/2012,"- R$ 69,00 mil","R$ 9,00 mil","R$ 56,00 mil","- R$ 4,00 mil",94
48,30/06/2012,"- R$ 15,00 M","- R$ 2,00 mil","R$ 14,49 M","- R$ 511,00 mil",94
49,31/03/2012,"- R$ 270,00 mil","- R$ 7,00 mil","R$ 796,00 mil","R$ 519,00 mil",94
50,31/12/2011,"R$ 91,00 mil","R$ 63,00 mil","- R$ 157,00 mil","- R$ 3,00 mil",94
51,30/09/2011,"- R$ 1,25 M","R$ 41,00 mil","R$ 1,20 M","- R$ 11,00 mil",94
52,30/06/2011,"- R$ 295,00 mil","- R$ 166,00 mil","R$ 427,00 mil","- R$ 34,00 mil",94
53,31/03/2011,"- R$ 2,11 M","- R$ 30,00 mil","- R$ 920,00 mil","- R$ 3,06 M",94
