,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 35,82 B","R$ 16,41 B","R$ 11,13 B","- R$ 3,79 B","R$ 14,92 B","R$ 4,44 B","R$ 1,93",74
1,31/03/2024,"R$ 36,67 B","R$ 17,51 B","R$ 13,37 B","- R$ 3,71 B","R$ 17,08 B","R$ 4,39 B","R$ 1,90",74
2,31/12/2023,"R$ 37,16 B","R$ 18,49 B","R$ 13,73 B","- R$ 3,62 B","R$ 17,35 B","R$ 4,55 B","R$ 1,97",74
3,30/09/2023,"R$ 36,25 B","R$ 18,15 B","R$ 14,12 B","- R$ 3,60 B","R$ 17,72 B","R$ 3,20 B","R$ 1,39",74
4,30/06/2023,"R$ 35,51 B","R$ 17,64 B","R$ 11,85 B","- R$ 3,49 B","R$ 15,33 B","R$ 1,70 B","R$ 0,74",74
5,31/03/2023,"R$ 35,12 B","R$ 18,45 B","R$ 8,89 B","- R$ 3,24 B","R$ 12,13 B","R$ 1,42 B","R$ 0,61",74
6,31/12/2022,"R$ 34,07 B","R$ 18,22 B","R$ 7,72 B","- R$ 2,98 B","R$ 10,70 B","R$ 3,64 B","R$ 1,58",74
7,30/09/2022,"R$ 38,56 B","R$ 21,36 B","R$ 9,29 B","- R$ 2,77 B","R$ 12,06 B","R$ 4,69 B","R$ 2,04",74
8,30/06/2022,"R$ 39,73 B","R$ 26,75 B","R$ 12,62 B","- R$ 2,46 B","R$ 15,08 B","R$ 5,63 B","R$ 2,56",74
9,31/03/2022,"R$ 38,59 B","R$ 25,87 B","R$ 12,76 B","- R$ 2,27 B","R$ 15,03 B","R$ 6,75 B","R$ 4,30",74
10,31/12/2021,"R$ 37,62 B","R$ 25,66 B","R$ 13,05 B","- R$ 2,08 B","R$ 15,13 B","R$ 5,65 B","R$ 3,60",74
11,30/09/2021,"R$ 35,64 B","R$ 29,68 B","R$ 10,52 B","- R$ 1,87 B","R$ 12,39 B","R$ 6,92 B","R$ 4,41",74
12,30/06/2021,"R$ 32,31 B","R$ 24,04 B","R$ 10,33 B","- R$ 1,84 B","R$ 12,17 B","R$ 8,75 B","R$ 5,58",74
13,31/03/2021,"R$ 29,69 B","R$ 21,83 B","R$ 9,03 B","- R$ 1,85 B","R$ 10,88 B","R$ 6,74 B","R$ 4,29",74
14,31/12/2020,"R$ 29,08 B","R$ 21,12 B","R$ 8,62 B","- R$ 1,86 B","R$ 10,49 B","R$ 6,34 B","R$ 4,04",74
15,30/09/2020,"R$ 32,82 B","R$ 25,76 B","R$ 13,86 B","- R$ 1,89 B","R$ 15,75 B","R$ 8,04 B","R$ 5,13",74
16,30/06/2020,"R$ 32,71 B","R$ 25,61 B","R$ 14,69 B","- R$ 1,87 B","R$ 16,56 B","R$ 8,61 B","R$ 5,49",74
17,31/03/2020,"R$ 28,22 B","R$ 20,98 B","R$ 8,26 B","- R$ 1,85 B","R$ 10,11 B","R$ 9,60 B","R$ 6,12",74
18,31/12/2019,"R$ 27,73 B","R$ 20,95 B","R$ 8,45 B","- R$ 1,81 B","R$ 10,26 B","R$ 10,70 B","R$ 7,91",74
19,30/09/2019,"R$ 26,72 B","R$ 20,65 B","R$ 18,53 B","- R$ 1,73 B","R$ 20,26 B","R$ 21,32 B","R$ 15,76",74
20,30/06/2019,"R$ 26,07 B","R$ 20,13 B","R$ 16,46 B","- R$ 1,78 B","R$ 18,24 B","R$ 18,40 B","R$ 13,60",74
21,31/03/2019,"R$ 25,34 B","R$ 19,62 B","R$ 18,67 B","- R$ 1,81 B","R$ 20,49 B","R$ 14,20 B","R$ 10,50",74
22,31/12/2018,"R$ 24,98 B","R$ 19,44 B","R$ 18,29 B","- R$ 1,85 B","R$ 20,14 B","R$ 13,26 B","R$ 9,80",74
23,30/09/2018,"R$ 39,13 B","R$ 24,76 B","R$ 2,57 B","- R$ 1,80 B","R$ 4,37 B","- R$ 2,77 B","- R$ 2,05",74
24,30/06/2018,"R$ 40,80 B","R$ 24,24 B","R$ 4,61 B","- R$ 1,78 B","R$ 6,39 B","- R$ 611,69 M","- R$ 0,45",74
25,31/03/2018,"R$ 37,61 B","R$ 21,90 B","R$ 2,04 B","- R$ 1,76 B","R$ 3,80 B","- R$ 3,13 B","- R$ 2,31",74
26,31/12/2017,"R$ 37,88 B","R$ 22,50 B","R$ 4,99 B","- R$ 1,75 B","R$ 6,74 B","- R$ 1,76 B","- R$ 1,30",74
27,30/09/2017,"R$ 39,46 B","R$ 23,28 B","R$ 3,60 B","- R$ 1,90 B","R$ 5,50 B","- R$ 4,02 B","- R$ 2,97",74
28,30/06/2017,"R$ 39,08 B","R$ 23,26 B","R$ 4,01 B","- R$ 1,88 B","R$ 5,89 B","- R$ 3,70 B","- R$ 2,73",74
29,31/03/2017,"R$ 62,96 B","R$ 46,77 B","R$ 24,40 B","- R$ 1,87 B","R$ 26,27 B","R$ 8,72 B","R$ 6,44",74
30,31/12/2016,"R$ 60,75 B","R$ 44,54 B","R$ 17,95 B","- R$ 1,84 B","R$ 19,80 B","R$ 3,43 B","R$ 2,53",74
31,30/09/2016,"R$ 56,32 B","R$ 42,22 B","R$ 14,29 B","- R$ 1,82 B","R$ 16,11 B","- R$ 640,27 M","- R$ 0,47",74
32,30/06/2016,"R$ 55,61 B","R$ 41,01 B","R$ 7,92 B","- R$ 1,80 B","R$ 9,73 B","- R$ 5,51 B","- R$ 4,08",74
33,31/03/2016,"R$ 30,75 B","R$ 14,56 B","- R$ 15,94 B","- R$ 1,81 B","- R$ 14,12 B","- R$ 19,59 B","- R$ 14,49",74
34,31/12/2015,"R$ 32,59 B","R$ 15,60 B","- R$ 12,54 B","- R$ 1,84 B","- R$ 10,70 B","- R$ 14,44 B","- R$ 10,68",74
35,30/09/2015,"R$ 34,51 B","R$ 15,45 B","- R$ 3,99 B","- R$ 1,95 B","- R$ 2,04 B","- R$ 5,31 B","- R$ 3,93",74
