,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 83,11 M","- R$ 137,30 M","R$ 54,96 M","R$ 765,00 mil",164
1,31/03/2024,"R$ 1,73 M","R$ 0,00","- R$ 2,63 M","- R$ 905,00 mil",164
2,31/12/2023,"- R$ 79,86 M","- R$ 186,45 M","R$ 266,58 M","R$ 269,00 mil",164
3,30/09/2023,"R$ 1,47 M","R$ 0,00","- R$ 8,63 M","- R$ 7,16 M",164
4,30/06/2023,"- R$ 11,48 M","R$ 0,00","R$ 15,36 M","R$ 3,89 M",164
5,31/03/2023,"R$ 367,00 mil","R$ 0,00","- R$ 6,95 M","- R$ 6,58 M",164
6,31/12/2022,"- R$ 72,94 M","R$ 0,00","R$ 68,62 M","- R$ 4,32 M",164
7,30/09/2022,"- R$ 4,65 M","R$ 0,00","R$ 3,08 M","- R$ 1,57 M",164
8,30/06/2022,"- R$ 1,76 M","R$ 0,00","R$ 1,85 M","R$ 86,00 mil",164
9,31/03/2022,"- R$ 13,19 M","R$ 0,00","R$ 11,33 M","- R$ 1,86 M",164
10,31/12/2021,"- R$ 102,12 M","- R$ 80,58 M","R$ 136,25 M","- R$ 46,45 M",164
11,30/09/2021,"R$ 97,45 M","- R$ 40,25 M","R$ 0,00","R$ 57,20 M",164
12,30/06/2021,"R$ 1,23 M","R$ 0,00","R$ 0,00","R$ 1,23 M",164
13,31/03/2021,"- R$ 4,29 M","R$ 0,00","R$ 0,00","- R$ 4,29 M",164
14,31/12/2020,"R$ 6,70 M","R$ 0,00","- R$ 2,30 M","R$ 4,39 M",164
15,30/09/2020,"- R$ 75,00 mil","R$ 0,00","R$ 234,00 mil","R$ 159,00 mil",164
16,30/06/2020,"R$ 3,52 M","R$ 0,00","- R$ 3,51 M","R$ 11,00 mil",164
17,31/03/2020,"- R$ 26,00 mil","R$ 0,00","R$ 0,00","- R$ 26,00 mil",164
18,31/12/2019,"R$ 1,50 M","R$ 0,00","- R$ 1,46 M","R$ 39,00 mil",164
19,30/09/2019,"R$ 208,00 mil","R$ 0,00","- R$ 211,00 mil","- R$ 3,00 mil",164
20,30/06/2019,"R$ 905,00 mil","R$ 0,00","- R$ 906,00 mil","- R$ 1.000,00",164
21,31/03/2019,"- R$ 1,09 M","R$ 0,00","R$ 1,00 M","- R$ 82,00 mil",164
22,31/12/2018,"- R$ 497,00 mil","- R$ 32,00 mil","R$ 524,00 mil","- R$ 5,00 mil",164
23,30/09/2018,"- R$ 1,85 M","- R$ 21,00 mil","R$ 1,67 M","- R$ 198,00 mil",164
24,30/06/2018,"R$ 7,42 M","- R$ 46,00 mil","- R$ 7,21 M","R$ 157,00 mil",164
25,31/03/2018,"R$ 1,13 M","- R$ 24,00 mil","- R$ 1,32 M","- R$ 217,00 mil",164
26,31/12/2017,"- R$ 1,94 M","- R$ 32,00 mil","R$ 1,58 M","- R$ 390,00 mil",164
27,30/09/2017,"- R$ 684,00 mil","- R$ 51,00 mil","- R$ 1,64 M","- R$ 2,37 M",164
28,30/06/2017,"- R$ 1,88 M","- R$ 63,00 mil","R$ 2,42 M","R$ 478,00 mil",164
29,31/03/2017,"- R$ 525,00 mil","- R$ 93,00 mil","R$ 73,00 mil","- R$ 545,00 mil",164
30,31/12/2016,"- R$ 19,17 M","- R$ 226,00 mil","R$ 20,27 M","R$ 875,00 mil",164
31,30/09/2016,"R$ 551,00 mil","- R$ 557,00 mil","- R$ 245,00 mil","- R$ 251,00 mil",164
32,30/06/2016,"- R$ 4,24 M","- R$ 457,00 mil","- R$ 1,97 M","- R$ 6,66 M",164
33,31/03/2016,"R$ 2,18 M","- R$ 493,00 mil","- R$ 2,31 M","- R$ 628,00 mil",164
34,31/12/2015,"- R$ 107,00 mil","- R$ 3,14 M","R$ 4,99 M","R$ 1,74 M",164
35,30/09/2015,"- R$ 1,53 M","- R$ 1,39 M","- R$ 318,00 mil","- R$ 3,23 M",164
36,30/06/2015,"R$ 6,20 M","- R$ 439,00 mil","- R$ 4,73 M","R$ 1,03 M",164
37,31/03/2015,"- R$ 9,19 M","- R$ 363,00 mil","- R$ 3,55 M","- R$ 13,10 M",164
38,31/12/2014,"- R$ 5,13 M","- R$ 482,00 mil","R$ 4,33 M","- R$ 1,29 M",164
39,30/09/2014,"R$ 9,75 M","- R$ 535,00 mil","- R$ 179,00 mil","R$ 9,04 M",164
40,30/06/2014,"R$ 5,61 M","- R$ 1,53 M","- R$ 3,66 M","R$ 415,00 mil",164
41,31/03/2014,"R$ 4,96 M","- R$ 2,62 M","R$ 1,94 M","R$ 4,28 M",164
42,31/12/2013,"- R$ 322,00 mil","- R$ 965,00 mil","R$ 3,86 M","R$ 2,57 M",164
43,30/09/2013,"R$ 1,61 M","- R$ 2,43 M","- R$ 1,50 M","- R$ 2,31 M",164
44,30/06/2013,"R$ 9,83 M","- R$ 1,71 M","- R$ 4,74 M","R$ 3,39 M",164
45,31/03/2013,"- R$ 6,13 M","- R$ 438,00 mil","- R$ 2,75 M","- R$ 9,32 M",164
46,31/12/2012,"R$ 11,27 M","- R$ 388,00 mil","R$ 1,87 M","R$ 12,76 M",164
47,30/09/2012,"- R$ 60,00 mil","- R$ 1,53 M","- R$ 685,00 mil","- R$ 2,28 M",164
48,30/06/2012,"R$ 1,11 M","- R$ 3,09 M","R$ 2,74 M","R$ 761,00 mil",164
49,31/03/2012,"- R$ 2,56 M","- R$ 684,00 mil","R$ 147,00 mil","- R$ 3,10 M",164
50,31/12/2011,"- R$ 13,51 M","- R$ 701,00 mil","R$ 6,03 M","- R$ 8,18 M",164
51,30/09/2011,"- R$ 10,04 M","- R$ 1,84 M","R$ 2,64 M","- R$ 9,24 M",164
52,30/06/2011,"- R$ 20,70 M","- R$ 4,33 M","- R$ 5,83 M","- R$ 30,87 M",164
53,31/03/2011,"R$ 52,31 M","- R$ 652,00 mil","- R$ 5,63 M","R$ 46,03 M",164
