,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,120000",17/05/2010,--,17/05/2010,13
1,Dividendo,"0,120000",09/08/2024,12/08/2024,20/08/2024,13
2,Dividendo,"0,280000",15/05/2024,16/05/2024,27/05/2024,13
3,Dividendo,"0,100000",01/03/2024,04/03/2024,12/03/2024,13
4,Dividendo,"0,470000",17/11/2023,20/11/2023,13/12/2023,13
5,Dividendo,"0,430000",18/08/2023,21/08/2023,29/08/2023,13
6,JCP,"0,510000",15/05/2023,16/05/2023,29/05/2023,13
7,Dividendo,"0,200000",14/03/2023,15/03/2023,23/03/2023,13
8,JCP,"0,420000",21/11/2022,22/11/2022,14/12/2022,13
9,Dividendo,"1,730000",21/11/2022,22/11/2022,14/12/2022,13
10,Dividendo,"0,710000",15/08/2022,16/08/2022,25/08/2022,13
11,JCP,"0,570000",16/05/2022,17/05/2022,25/05/2022,13
12,Dividendo,"0,200000",07/03/2022,08/03/2022,16/03/2022,13
13,JCP,"0,200000",05/11/2021,08/11/2021,16/11/2021,13
14,Dividendo,"1,420000",05/11/2021,08/11/2021,16/11/2021,13
15,JCP,"0,380000",27/09/2021,28/09/2021,16/11/2021,13
16,Dividendo,"0,540000",16/08/2021,17/08/2021,26/08/2021,13
17,Dividendo,"0,400000",14/05/2021,17/05/2021,26/05/2021,13
18,JCP,"0,130000",11/03/2021,12/03/2021,25/03/2021,13
19,Dividendo,"0,170000",21/12/2020,22/12/2020,25/03/2021,13
20,Dividendo,"0,120000",06/11/2020,09/11/2020,18/11/2020,13
21,Dividendo,"0,030000",28/02/2020,02/03/2020,11/03/2020,13
22,Dividendo,"0,040000",11/11/2019,12/11/2019,25/11/2019,13
23,Dividendo,"0,070000",16/08/2019,19/08/2019,28/08/2019,13
24,Dividendo,"0,070000",17/05/2019,20/05/2019,30/05/2019,13
25,Dividendo,"0,100000",06/03/2019,07/03/2019,18/03/2019,13
26,JCP,"0,140000",21/08/2018,22/08/2018,31/08/2018,13
27,JCP,"0,080000",21/05/2018,22/05/2018,01/06/2018,13
28,Dividendo,"0,030000",09/03/2018,12/03/2018,21/03/2018,13
29,Dividendo,"0,030000",21/11/2017,22/11/2017,01/12/2017,13
30,Dividendo,"0,020000",21/08/2017,22/08/2017,01/09/2017,13
31,Dividendo,"0,020000",21/11/2016,22/11/2016,01/12/2016,13
32,Dividendo,"0,030000",22/08/2016,23/08/2016,02/09/2016,13
33,Dividendo,"0,040000",09/11/2015,10/11/2015,19/11/2015,13
34,JCP,"0,050000",24/08/2015,25/08/2015,04/09/2015,13
35,JCP,"0,060000",21/05/2015,22/05/2015,02/06/2015,13
36,Dividendo,"0,070000",16/03/2015,17/03/2015,26/03/2015,13
37,JCP,"0,050000",17/11/2014,18/11/2014,27/11/2014,13
38,Dividendo,"0,060000",11/08/2014,12/08/2014,21/08/2014,13
39,JCP,"0,070000",21/05/2014,22/05/2014,30/05/2014,13
40,Dividendo,"0,070000",05/03/2014,06/03/2014,17/03/2014,13
41,JCP,"0,120000",11/11/2013,12/11/2013,22/11/2013,13
42,JCP,"0,070000",12/08/2013,13/08/2013,21/08/2013,13
43,Dividendo,"0,020000",17/05/2013,20/05/2013,29/05/2013,13
44,Dividendo,"0,020000",04/03/2013,05/03/2013,14/03/2013,13
45,JCP,"0,070000",12/11/2012,13/11/2012,23/11/2012,13
46,Dividendo,"0,090000",13/08/2012,14/08/2012,23/08/2012,13
47,Dividendo,"0,060000",11/05/2012,14/05/2012,23/05/2012,13
48,Dividendo,"0,080000",27/02/2012,28/02/2012,08/03/2012,13
49,Dividendo,"0,120000",21/11/2011,22/11/2011,30/11/2011,13
50,JCP,"0,090000",15/08/2011,16/08/2011,25/08/2011,13
51,Dividendo,"0,060000",19/05/2011,20/05/2011,27/05/2011,13
52,Dividendo,"0,060000",14/03/2011,15/03/2011,24/03/2011,13
53,JCP,"0,120000",16/11/2010,17/11/2010,26/11/2010,13
54,Dividendo,"0,140000",16/08/2010,17/08/2010,26/08/2010,13
55,JCP,"0,180000",28/12/2009,29/12/2009,12/03/2010,13
56,JCP,"0,075000",16/11/2009,17/11/2009,26/11/2009,13
57,Dividendo,"0,040000",02/03/2009,03/03/2009,12/03/2009,13
58,Dividendo,"0,180000",14/11/2008,17/11/2008,26/11/2008,13
59,Dividendo,"0,360000",15/08/2008,18/08/2008,27/08/2008,13
60,JCP,"0,410000",21/05/2008,23/05/2008,03/06/2008,13
61,Dividendo,"0,290000",22/02/2008,25/02/2008,05/03/2008,13
62,JCP,"0,340000",21/11/2007,22/11/2007,30/11/2007,13
63,Dividendo,"0,290000",17/08/2007,20/08/2007,29/08/2007,13
64,JCP,"0,340000",14/05/2007,15/05/2007,24/05/2007,13
65,Dividendo,"0,350000",21/02/2007,22/02/2007,06/03/2007,13
66,JCP,"0,350000",21/11/2006,22/11/2006,30/11/2006,13
67,Dividendo,"0,350000",14/08/2006,15/08/2006,24/08/2006,13
68,JCP,"0,300000",15/05/2006,16/05/2006,25/05/2006,13
69,Dividendo,"0,420000",17/02/2006,20/02/2006,02/03/2006,13
