,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,Dividendo,"0,400000",25/10/2013,--,08/11/2013,373
1,Dividendo,"0,200000",21/03/2014,26/03/2014,25/04/2014,373
2,Dividendo,"0,300000",01/02/2013,18/02/2013,26/04/2013,373
3,Dividendo,"0,300000",04/12/2012,14/12/2012,14/12/2012,373
4,Dividendo,"0,180000",27/02/2012,28/02/2012,30/04/2012,373
5,JCP,"0,423500",22/08/2011,23/08/2011,15/09/2011,373
6,Dividendo,"1,000000",24/01/2011,02/02/2011,--,373
7,Dividendo,"0,500000",24/01/2011,02/02/2011,25/03/2011,373
8,JCP,"1,176500",20/08/2010,30/08/2010,17/09/2010,373
9,Dividendo,"1,000000",29/01/2010,23/03/2010,--,373
10,Dividendo,"0,500000",29/01/2010,23/03/2010,26/03/2010,373
11,Dividendo,"0,100000",24/04/2009,27/04/2009,29/05/2009,373
12,JCP,"1,240000",19/12/2008,22/12/2008,--,373
13,JCP,"0,590000",20/11/2008,21/11/2008,19/12/2008,373
