,Tipo,Valor,Registro,Ex,Pagamento,ticker
0,JCP,"0,626459",07/04/2008,--,09/08/2007,408
1,Dividendo,"0,758890",30/04/2024,--,--,408
2,Dividendo,"0,022463",28/04/2023,26/07/2023,05/12/2023,408
3,Dividendo,"0,125074",28/04/2023,26/07/2023,05/12/2023,408
4,Dividendo,"0,355980",28/11/2022,29/11/2022,09/12/2022,408
5,Dividendo,"0,130000",28/04/2022,30/05/2022,23/06/2022,408
6,Dividendo,"0,160000",25/11/2021,26/11/2021,14/12/2021,408
7,Dividendo,"0,150000",24/08/2021,25/08/2021,31/12/2021,408
8,Dividendo,"0,100000",29/04/2021,04/05/2021,14/05/2021,408
9,Dividendo,"0,030000",15/12/2020,18/12/2020,23/12/2020,408
10,Dividendo,"0,170000",15/12/2020,18/12/2020,23/12/2020,408
11,Dividendo,"0,050000",29/05/2020,01/06/2020,24/06/2020,408
12,Dividendo,"0,070000",11/11/2019,12/11/2019,17/12/2019,408
13,Dividendo,"0,020000",30/04/2019,02/05/2019,13/05/2019,408
14,Dividendo,"0,020000",29/04/2019,30/04/2019,13/05/2019,408
15,Dividendo,"0,030000",25/03/2019,26/03/2019,03/04/2019,408
16,Dividendo,"0,060000",25/04/2018,26/04/2018,18/12/2018,408
17,Dividendo,"0,050000",25/04/2017,26/04/2017,08/12/2017,408
18,Dividendo,"0,050000",14/04/2016,15/04/2016,14/12/2016,408
19,Dividendo,"0,487600",29/04/2010,30/04/2010,30/12/2010,408
20,Dividendo,"0,487635",30/04/2009,04/05/2009,30/12/2009,408
21,Dividendo,"0,777000",07/04/2008,08/04/2008,30/12/2008,408
22,JCP,"0,138824",25/12/2007,26/12/2007,27/12/2007,408
23,Dividendo,"3,849418",25/12/2007,26/12/2007,27/12/2007,408
24,Dividendo,"3,849400",21/12/2007,24/12/2007,08/01/2008,408
25,JCP,"0,138800",21/12/2007,24/12/2007,08/01/2008,408
26,JCP,"0,487635",31/08/2007,03/09/2007,27/12/2007,408
27,Dividendo,"0,157763",26/04/2007,27/04/2007,21/12/2007,408
28,JCP,"0,388100",26/04/2007,27/04/2007,21/12/2007,408
